403	         0	         0
404	         0	      5031
405	         0	         0
406	         0	      4743
407	         0	         0
408	         0	      4324
409	         0	         0
410	         0	      4079
411	         0	         0
412	         0	      4286
413	         0	         0
414	         0	      4060
415	         0	         0
416	         1	      3890
417	         0	         0
418	         0	      3863
419	         0	         0
420	         0	      3669
421	         0	         0
422	         0	      3823
423	         0	         0
424	         1	      3419
425	         0	         0
426	         0	      3360
427	         0	         0
428	         0	      3252
429	         0	         0
430	         0	      3241
431	         0	         0
432	         0	      3241
433	         0	         0
434	         0	      3045
435	         0	         0
436	         1	      2753
437	         0	         0
438	         0	      2773
439	         0	         0
440	         0	      2859
441	         0	         0
442	         1	      2838
443	         0	         0
444	         0	      2745
445	         0	         0
446	         0	      2734
447	         0	         0
448	         1	      2549
449	         0	         0
450	         0	      2576
451	         0	         0
452	         0	      2629
453	         0	         0
454	         0	      2448
455	         0	         0
456	         0	      2378
457	         0	         0
458	         0	      2415
459	         0	         0
460	         0	      2428
461	         0	         0
462	         0	      2328
463	         0	         0
464	         1	      2177
465	         0	         0
466	         0	      1955
467	         0	         0
468	         0	      1988
469	         0	         0
470	         0	      1886
471	         0	         0
472	         0	      1609
473	         0	         0
474	         0	      1443
475	         0	         0
476	         0	      1414
477	         0	         0
478	         0	      1281
479	         0	         0
480	         1	      1394
481	         0	         0
482	         0	      1326
483	         0	         0
484	         0	      1178
485	         0	         0
486	         0	      1168
487	         0	         0
488	         0	      1139
489	         0	         0
490	         0	      1139
491	         0	         0
492	         0	      1031
493	         0	         0
494	         0	       949
495	         0	         0
496	         0	       901
497	         0	         0
498	         0	       981
499	         0	         0
500	         0	       858
501	         0	         0
502	         0	       813
503	         0	         0
504	         0	       786
505	         0	         0
506	         0	       806
507	         0	         0
508	         0	       819
509	         0	         0
510	         0	       878
511	         0	         0
512	         0	       916
513	         0	         0
514	         0	       942
515	         0	         0
516	         0	      1083
517	         0	         0
518	         0	      1114
519	         0	         0
520	         0	       996
521	         0	         0
522	         0	       871
523	         0	         0
524	         0	       723
525	         0	         0
526	         0	       650
527	         0	         0
528	         0	       669
529	         0	         0
530	         0	       677
531	         0	         0
532	         0	       633
533	         0	         0
534	         0	       570
535	         0	         0
536	         0	       599
537	         0	         0
538	         0	       607
539	         0	         0
540	         0	       556
541	         0	         0
542	         0	       562
543	         0	         0
544	         0	       536
545	         0	         0
546	         0	       556
547	         0	         0
548	         0	       520
549	         0	         0
550	         0	       486
551	         0	         0
552	         0	       493
553	         0	         0
554	         0	       494
555	         0	         0
556	         0	       497
557	         0	         0
558	         0	       505
559	         0	         0
560	         0	       464
561	         0	         0
562	         0	       440
563	         0	         0
564	         0	       474
565	         0	         0
566	         0	       499
567	         0	         0
568	         0	       471
569	         0	         0
570	         0	       432
571	         0	         0
572	         0	       462
573	         0	         0
574	         0	       540
575	         0	         0
576	         0	       673
577	         0	         0
578	         0	       701
579	         0	         0
580	         0	       795
581	         0	         0
582	         0	       883
583	         0	         0
584	         0	      1193
585	         0	         0
586	         0	      1688
587	         0	         0
588	         0	      2428
589	         0	         0
590	         0	      3282
591	         0	         0
592	         0	      3508
593	         0	         0
594	         0	      3328
595	         0	         0
596	         0	      2898
597	         0	         0
598	         0	      3473
599	      1128	    739161
